symbol
ALTR,Technology,9632991211.0,111.85,14175000.0,86124195.0,0.16458789542241875,0.0014715055469147855,0.01269806290714424
ALV,Consumer Cyclical,9328517028.0,120.485,752000000.0,77424717.0,9.712660622317806,0.0806130275330357,0.16017039403620872
AM,Energy,8543767576.0,17.825,472423000.0,479313749.0,0.9856237192978998,0.05529445830563253,0.09310766794187479
AMAT,Technology,202644569181.0,254.3733,6998000000.0,796642451.0,8.784367430100708,0.03453337056247927,0.25947348906192064
AMCR,Consumer Cyclical,19194012909.0,8.315,582000000.0,2308359941.0,0.2521270576840252,0.030321955223574892,0.021151330135194067
AMD,Technology,328822497929.0,202.5995,3306000000.0,1623017322.0,2.0369468367263672,0.0100540565831918,0.05112898236931642
AME,Industrials,46449447499.0,201.215,1468798000.0,230844855.0,6.362706242684075,0.03162143101997403,0.11065820475803806
AMGN,Healthcare,175178531890.0,325.32,7005000000.0,538480671.0,13.00882348662799,0.03998777660957823,0.1091019530884964
AMKR,Technology,9817287350.0,39.715,307783000.0,247193437.0,1.2451099177038425,0.03135112470612721,0.04964718388296942
AMOV,Communication Services,65611497344.0,20.75,36890011000.0,3161999872.0,11.666670617752636,0.5622491863977174,0.02991507252112057
AMTM,Industrials,7058043856.0,28.99,66000000.0,243464776.0,0.2710864425004133,0.009351032856171552,0.0145150648779415
AMX,Communication Services,61930714032.0,20.595,73532901000.0,3007075214.0,24.45329623205095,1.187341404809466,0.06440600516329045
ANSS,Technology,32906994733.0,374.3,592779000.0,87916096.0,6.742553718490867,0.0180137689513515,0.08449488216266668
ANTM,Healthcare,114592481640.0,482.58,6516000000.0,237458000.0,27.440642134609067,0.056862369212584585,0.1451806960474132
AOS,Industrials,9718079033.0,68.21,530500000.0,142472937.0,3.7235141716773903,0.054588977740469,0.2567888087516337
APA,Energy,8526232262.0,24.035,1509000000.0,354742345.0,4.253791579350359,0.17698321528397584,0.1429518757104964
APD,Basic Materials,54872476350.0,246.5166,-394500000.0,222591405.0,-1.7723056287820278,-0.007189396692888137,-0.011800389457720505
APG,Industrials,15922957994.0,38.285,263000000.0,415905916.0,0.6323545539563808,0.016517031577808042,0.041561314791403285
APH,Technology,158331579960.0,129.35,3821000000.0,1224055508.0,3.1215904630364197,0.02413289882517526,0.18559895858631978
APLD,Technology,6811570566.0,24.33,-243744000.0,279965909.0,-0.8706202868435671,-0.03578381779052886,-0.1397238930585754
APP,Technology,236863906501.0,700.83,2830699000.0,337976266.0,8.375437226707511,0.011950740160534667,0.5677425371824661
APPF,Technology,8481906012.0,236.13,203743000.0,35920493.0,5.672054668069283,0.024020898098798472,0.37862423204005097
APTV,Consumer Cyclical,16748315147.0,77.51,295000000.0,216079411.0,1.3652388195375078,0.017613712031189624,0.016903506761402703
AQUA,Industrials,6102768120.0,49.88,78781000.0,122349000.0,0.6439039142126213,0.012909060028320395,0.04668464972735041
AR,Energy,10513475520.0,34.08,547723000.0,308494000.0,1.7754737531362037,0.052097234540381565,0.05017586465452523
ARGX,Healthcare,52002565576.0,850.18,1371808000.0,61166536.0,22.42742665695504,0.0263796215589111,0.22346138659278594
ARMK,Industrials,9911098522.0,37.7,326394000.0,262893860.0,1.2415428797005756,0.03293217187534683,0.03679733305037317
ARM,Technology,121087125214.0,114.665,830000000.0,1056007720.0,0.7859791025012582,0.0068545685475189305,0.10592138846350178
ARWR,Healthcare,9122233941.0,65.98,-148417000.0,138257562.0,-1.0734819698325073,-0.01626980857581854,-0.12011744910767976
AS,Consumer Cyclical,21417549245.0,38.62,311300000.0,554571446.0,0.5613343460889257,0.014534809582830807,0.04142602400660048
ASAI,Consumer Defensive,6284679091.0,4.67,636000000.0,1345755694.0,0.4725969229300545,0.1011984845674635,0.0205459538039089
ASML,Technology,403930659310.0,1042.13,9849100000.0,387601028.0,25.410407322242705,0.024383145406276282,0.45391322782534954
ASND,Healthcare,11969784848.0,198.63,-232939000.0,60261717.0,-3.865455741992881,-0.019460583708366716,-0.3642090450689911
ASR,Industrials,9396431834.0,313.215,11186530000.0,29999942.0,372.8850542444382,1.1905082906132791,3.5228121042452507
ASX,Technology,32414507572.0,14.965,35315194000.0,2166021221.0,16.304177289498494,1.0894872896423986,0.05848794060314374
ASTS,Technology,19560355617.0,65.49,-303831000.0,203833333.0,-1.4905854480630996,-0.02276050462762406,-0.1547828523395909
ATI,Industrials,14823404733.0,109.105,444800000.0,135863661.0,3.273870266163371,0.030006601587125897,0.12308032873073411
ATR,Healthcare,8073944216.0,122.11,419247000.0,66120254.0,6.34067437188006,0.051925922298583733,0.11244764810406678
ATVI,Technology,74289468671.0,94.42,2165000000.0,786798016.0,2.751659200930166,0.029142757900128848,0.08871132964556443
AUR,Technology,8161654145.0,4.215,-803000000.0,1936335503.0,-0.4147008608559299,-0.09838691835253378,-0.3348623853211009
AUY,Basic Materials,5628852403.0,5.85,-1390600000.0,962196992.0,-1.4452342000254352,-0.24704858120092912,-0.34303616359958555
AVAV,Industrials,11678644129.0,233.89,-69563000.0,49932208.0,-1.3931488869869324,-0.005956427752306351,-0.013265215056552078
AVGO,Technology,1550548505432.0,329.055,23126000000.0,4712125649.0,4.907763867652333,0.014914722060604863,0.15793427486546288
AVTR,Healthcare,7571554009.0,11.105,-82200000.0,681814859.0,-0.12056058754800474,-0.010856423912472286,-0.008718617749069272
AVY,Industrials,14172110490.0,183.35,695600000.0,77295394.0,8.999242568062982,0.04908231561528761,0.11608618013718063
AWI,Industrials,8025697336.0,186.09,305400000.0,43128042.0,7.081239625949168,0.03805276815492056,0.30567510759683714
AXON,Industrials,44553874940.0,564.613,257095000.0,78910466.0,3.2580595836298825,0.005770429628134461,0.05011815326121325
AXSM,Healthcare,7391249214.0,146.615,-229527000.0,50412640.0,-4.552965288070611,-0.031053884582550293,-0.7851828285834505
AXTA,Basic Materials,6909929546.0,31.825,455000000.0,217122688.0,2.095589384007626,0.06584727051084449,0.08009153318077804
AYI,Industrials,10921494179.0,356.76001,396600000.0,30613000.0,12.9552804364159,0.03631371250498591,0.10950658530524339
AZEK,Industrials,7818464900.0,54.35,150882000.0,143854000.0,1.0488550891876487,0.019298161714584153,0.0795915815926862
AZN,Healthcare,281356926578.0,90.7437,9399000000.0,3100567054.0,3.0313809817060644,0.033405966273207556,0.11965779322461138
AZO,Consumer Cyclical,56832998770.0,3398.34,2464137000.0,16723753.0,147.34354184733533,0.04335750450141402,0.2887525645286259
AZPN,Technology,16734309372.0,264.33,6131000.0,63308400.0,0.0968433888709871,0.00036637305213553935,0.00047627910965714743
BABA,Consumer Cyclical,343423466838.0,148.095,123354000000.0,2318940321.0,53.194124438185575,0.3591891990829236,0.09387035429107161
B,Basic Materials,75912564399.0,44.09,3583000000.0,1721763765.0,2.081005578602126,0.04719903784536461,0.11997723010983123
BA,Industrials,157042965856.0,208.675,-9850000000.0,752572018.0,-13.088448366944199,-0.0627216885920412,-0.21838902068598542
BAH,Industrials,10780921302.0,86.24,823655000.0,125010683.0,6.588676905316964,0.0763993147648071,0.6235087055261166
BALL,Consumer Cyclical,14030470484.0,52.355,680000000.0,267987212.0,2.5374345101213263,0.048465944229229806,0.05233990147783251
BAX,Healthcare,9858451451.0,19.18,-341000000.0,513996426.0,-0.6634287375375642,-0.034589610924794796,-0.020114434023476672
BBY,Consumer Cyclical,15171412346.0,72.21,645000000.0,210101265.0,3.0699481985508275,0.04251416976250973,0.09561221464571598
BCE,Communication Services,21230502851.0,22.975,6334000000.0,924069765.0,6.854460820931632,0.2983443230002886,0.09985338861475888
BCO,Industrials,5009558802.0,120.58,170100000.0,41545520.0,4.094304271555633,0.03395508601389644,0.03707901907356948
BCPC,Basic Materials,5126563595.0,158.2944,149203000.0,32386260.0,4.6069845669120175,0.029103901129237785,0.10263940310746239
BDXA,Healthcare,55913761971.0,59.24,1678000000.0,943851485.0,1.7778220691150366,0.030010500829085695,0.03764779789549259
BDX,Healthcare,55846493137.0,194.84,1678000000.0,286627454.0,5.854289170778456,0.030046649408635065,0.03764779789549259
BE,Industrials,18793892249.0,81.14,15269000.0,231623025.0,0.06592177094656285,0.0008124447984540652,0.007047938816007208
BDXB,Healthcare,13691552517.0,48.16,1678000000.0,284293034.0,5.902360590375915,0.12255732122873579,0.03764779789549259
BECN,Industrials,7718630706.0,124.17,313000000.0,62161800.0,5.0352467270896275,0.040551234010547055,0.055876892316481006
BERY,Consumer Cyclical,7825764000.0,67.58,615000000.0,115800000.0,5.310880829015544,0.07858657633938361,0.06197722462964829
BFAM,Consumer Cyclical,5868037229.0,103.76,200499000.0,56553944.0,3.545269981524189,0.03416798363072657,0.06313032241650855
BG,Consumer Defensive,17900398926.0,92.575,1323000000.0,193361047.0,6.842122653586997,0.07390896736253845,0.0394383831157217
BGNE,Healthcare,20209121100.0,184.71,68550000.0,109410000.0,0.6265423635865095,0.003392032719324939,0.013312458052648586
BHP,Basic Materials,300985741420.0,59.295,16916000000.0,5076072880.0,3.332497464063203,0.05620199787609753,0.2344202547082219
BILL,Technology,5644235291.0,54.995,11925000.0,102631790.0,0.1161920687537458,0.00211277513871708,0.002054466004583822
BIIB,Healthcare,25045745387.0,170.725,1608500000.0,146702272.0,10.96438370088774,0.06422248470281294,0.06486514824015227
BILI,Technology,10395717161.0,24.849,770090000.0,418355554.0,1.840754814025966,0.07407762139425997,0.03131503336714826
BIO,Healthcare,8100774559.0,300.31,-675900000.0,26974708.0,-25.056805063469085,-0.08343646586350466,-0.0831150625299738
BIRK,Consumer Cyclical,7858047592.0,41.91,306925000.0,187498153.0,1.636949458376798,0.03905868428481981,0.0767538156217928
BJ,Consumer Defensive,12495491033.0,94.84,575185000.0,131753385.0,4.365618386199338,0.04603140432517227,0.1181316475173531
BKI,Technology,11878564169.0,75.775,105800000.0,156760992.0,0.6749127997352811,0.008906800392415454,0.026328887119251444
BKNG,Consumer Cyclical,173144275728.0,5371.5105,5044000000.0,32233815.0,156.4816327201729,0.029131774520439437,0.3942781208473384
BKR,Energy,43908181395.0,44.4967,2891000000.0,986773882.0,2.9297492087452714,0.06584194353166126,0.11939867013587742
BLTE,Healthcare,5418570902.0,155.3,-62387000.0,34890991.0,-1.7880546872400385,-0.011513552396909455,-0.4162324448744037
BLSH,Technology,6527619573.0,43.32,-61052000.0,150683739.0,-0.4051664791779556,-0.009352873480562225,-0.01356819053604709
BMI,Technology,5430691980.0,184.28,138776000.0,29469785.0,4.709094416535445,0.02555401788873152,0.19754309547195056
BMRN,Healthcare,9943838445.0,51.76,520417000.0,192114344.0,2.7088919503064277,0.052335625005920164,0.07821850988686342
BMY,Healthcare,108933144475.0,53.51,6039000000.0,2035753027.0,2.9664698614740166,0.055437672612110196,0.08677596884744156
BNTX,Healthcare,22043757412.0,91.675,-571600000.0,240455494.0,-2.377155083842667,-0.025930243619772753,-0.030529784699856323
BOOT,Consumer Cyclical,5877572738.0,192.25,208235000.0,30572550.0,6.811175384454355,0.03542874062134905,0.11116657235289722
BP,Energy,521761989200.0,33.615,1518000000.0,15521701300.0,0.09779855768774522,0.0029093725327307813,0.011408301455723314
BPMC,Healthcare,8360811612.0,129.46,-155730000.0,64582200.0,-2.4113455410314297,-0.018626182149169085,-0.3349896747547754
BR,Technology,26645900190.0,227.5,925100000.0,117124836.0,7.898410205671494,0.03471828661833624,0.153594554208866
BRFS,Consumer Defensive,5413590162.0,3.38,3585585000.0,1601653894.0,2.2386765414376097,0.6623303377034349,0.08596700287986829
BRKR,Healthcare,6771912909.0,44.64,-20900000.0,151700558.0,-0.13777141149342378,-0.003086277139189601,-0.004663825229286145
BRKS,Technology,7815594540.0,113.1,110746000.0,69103400.0,1.6026128960369532,0.014169875296524786,0.0805419011193365
BRKRP,Healthcare,52741733000.0,347.67,-20900000.0,151700558.0,-0.13777141149342378,-0.0003962706344908211,-0.004663825229286145
BROS,Consumer Cyclical,11232443561.0,64.945,62084000.0,127031340.0,0.4887297890426095,0.007525287382286697,0.036668095968777424
BSY,Technology,11657416085.0,39.92,269316000.0,292019441.0,0.9222536659810947,0.023102546743013392,0.10865869157370237
BSX,Healthcare,142092069438.0,95.85,2788000000.0,1482442039.0,1.8806806112168004,0.019621080972527915,0.08094062998983888
BTI,Consumer Defensive,125671114757.0,57.275,-10746000000.0,2194170489.0,-4.897522801383371,-0.08550890967059574,-0.1307315174150537
BTSG,Healthcare,6609911685.0,36.65,129585000.0,180352297.0,0.7185103941315479,0.01960464922596311,0.028682668992238626
BUD,Consumer Defensive,126557147463.0,64.72,12570000000.0,1955456543.0,6.428166376285459,0.0993227190402574,0.08044748513609513
BURL,Consumer Cyclical,17019552678.0,270.465,560535000.0,62927006.0,8.907701726664065,0.03293476688911344,0.07501541701417402
BVN,Basic Materials,7145920334.0,28.135,432446012.0,253986861.0,1.7026314286391373,0.06051648937761284,0.09771306845365028
BWXT,Industrials,15609078458.0,170.815,307038000.0,91380022.0,3.3600123230436516,0.019670475795706768,0.11160736517445126
BYD,Consumer Cyclical,6715331946.0,85.95,1872302000.0,78130680.0,23.963723341458184,0.27881004469410336,0.3312526637919092
CACI,Technology,12174555803.0,551.425,504463000.0,22078353.0,22.848760503104558,0.041435844408767394,0.06979574703114572
CAE,Industrials,9614767065.0,29.915,435600000.0,321402877.0,1.3553083409393376,0.045305309742247626,0.05158753656485747
CAG,Consumer Defensive,8522948566.0,17.82,850100000.0,478279942.0,1.7774109372957982,0.09974247684039271,0.04943706529577334
CAH,Healthcare,47153627039.0,198.46,1595000000.0,237597637.0,6.713029725964825,0.03382560579444132,0.25922314318218753
CAI,Healthcare,7869077682.0,27.89,-216232000.0,282146923.0,-0.7663808547010098,-0.027478696834026883,-0.23890346060444015
CAJ,Technology,21965481646.0,21.63,259716000000.0,1015510016.0,255.74932389440855,11.823824498123374,0.0702110852607977
CARR,Industrials,45142442976.0,53.6,3982000000.0,842209781.0,4.728038179836812,0.08820966753426887,0.14831092405676188
CART,Consumer Cyclical,11688965183.0,44.5238,514000000.0,262532964.0,1.9578493769643344,0.04397309701697372,0.14706723891273246
CASY,Consumer Cyclical,20450180946.0,550.72,607095000.0,37133536.0,16.34896822107111,0.02968653439328717,0.09024548430680387
CAT,Industrials,265775112259.0,567.315,9263000000.0,468478909.0,19.772501647454103,0.03485277429197906,0.17498488741121354
CAVA,Consumer Cyclical,6545880704.0,56.445,137441000.0,115969186.0,1.1851510279635833,0.020996563521367407,0.11336667881929265
CCC,Technology,5111160557.0,7.945,-2860000.0,643317880.0,-0.004445702643924649,-0.0005595598041440716,-0.001299829249703107
CCCS,Technology,5629031450.0,8.75,-2860000.0,643317880.0,-0.004445702643924649,-0.0005080803021628171,-0.001299829249703107
CCEP,Consumer Defensive,42106564103.0,91.6348,3146000000.0,459504076.0,6.8465116292026105,0.07471519149059758,0.1569860279441118
CCJ,Energy,38024107108.0,87.33,525984000.0,435407158.0,1.208027912118064,0.013832908646720073,0.067540369439082
CCK,Consumer Cyclical,11966009271.0,102.845,946000000.0,116349937.0,8.13064471190904,0.07905726784879226,0.09836747426432359
CCL,Consumer Cyclical,36918426934.0,28.23,2642000000.0,1307772828.0,2.0202285469109014,0.0715631791325151,0.06640193023022016
CDAY,Technology,10853949596.0,69.52,-149800000.0,156127008.0,-0.9594752497915031,-0.013801427643721277,-0.04552499620118523
CDE,Basic Materials,11100512647.0,17.285,408755000.0,642204955.0,0.6364868362001349,0.03682307412207896,0.1177843726614505
CDNS,Technology,86391153380.0,317.38,1060962000.0,272201000.0,3.897715291273728,0.012280910237802407,0.13817948712605546
CDTX,Healthcare,5587910916.0,220.36,-184738000.0,25358100.0,-7.285167264108904,-0.03306029798560947,-0.43532192350561183
CEA,Industrials,15930426353.0,20.09,-5699000000.0,792953029.0,-7.187058743173046,-0.3577430932390765,-0.030646540366424856
CELH,Consumer Defensive,10743179148.0,41.6688,64384000.0,257823099.0,0.24972161241456492,0.005993011855742544,0.01683304761459056
CFLT,Technology,10484710015.0,29.9717,-304082000.0,349820331.0,-0.8692519360745788,-0.029002423488643583,-0.13663990624716346
CGNX,Technology,6094703052.0,36.365,110124000.0,167598049.0,0.6570720879931007,0.01806880483962878,0.07020702414506035
CHDN,Consumer Cyclical,8220670038.0,117.895,403200000.0,69728742.0,5.782407489869816,0.049047096907161594,0.06565598996922375
CHD,Consumer Defensive,20921730425.0,85.605,782500000.0,244398463.0,3.2017386295919543,0.037401304007849474,0.11864869372716108
CHE,Healthcare,6241532625.0,427.1,278806000.0,14613750.0,19.078333761012743,0.0446694773144761,0.2288752599213402
CHK,Energy,10695127780.0,81.46,867000000.0,131293000.0,6.603550836678269,0.08106495011881008,0.04776859504132231
CHKP,Technology,19959766534.0,185.38,1009900000.0,107669471.0,9.379631854975864,0.05059678419989138,0.32791090330540945
CHKEL,Energy,8205426750.0,62.5,184000000.0,131286828.0,1.401511505784876,0.022424184092558017,0.010137741046831955
CHRD,Energy,5186684013.0,91.21,170640000.0,56865300.0,3.0007755168793624,0.032899632900771435,0.017806233246003066
CHTR,Communication Services,29150065324.0,209.87,5121000000.0,138895818.0,36.86936060234729,0.17567713633366985,0.04611851585014409
CHT,Communication Services,31630988308.0,40.775,38379066000.0,775744655.0,49.47383878526369,1.2133375545129048,0.0924367822094431
CHWY,Consumer Cyclical,13342203768.0,32.15,206392000.0,414998562.0,0.4973318437667261,0.015469108670815744,0.20797259169689641
CI,Healthcare,72827846845.0,272.635,6147000000.0,267125816.0,23.011628348193796,0.08440452747517302,0.08104687190981608
CIEN,Technology,29912314578.0,212.06,123338000.0,141055902.0,0.874390920558574,0.00412331849739967,0.028606530438245514
CL,Consumer Defensive,62821993396.0,77.93,2907000000.0,806133625.0,3.606101904011261,0.046273603285143856,0.3134231805929919
CLF,Basic Materials,6508195369.0,13.115,-1676000000.0,496240601.0,-3.377393942822506,-0.25752145961284834,-0.12410218437615698
CLH,Industrials,12881773843.0,239.91,388358000.0,53694193.0,7.232774687571895,0.030147866648209308,0.12790417347315172
CLS,Technology,31246246996.0,271.62,697031145.0,115036621.0,6.059210875117759,0.02230767570546263,0.23629767325440476
CLX,Consumer Defensive,12100453225.0,99.2,791000000.0,121980379.0,6.484649469731521,0.06536945029971292,0.2588350785340314
CMCSA,Communication Services,110079817440.0,30.2085,22607000000.0,3644001438.0,6.2038943684961305,0.205369163265178,0.11525715800636267
CMC,Basic Materials,7766961496.0,69.99,84662000.0,110972446.0,0.7629101011254632,0.010900272912208362,0.015260956002582008
CMCSV,Consumer Cyclical,104326887250.0,28.705,22607000000.0,3634450000.0,6.220198379397158,0.21669389929967456,0.11525715800636267
CMG,Consumer Cyclical,51031969464.0,37.83,1536593000.0,1348981482.0,1.1390764221031762,0.030110399738386893,0.18734472451994677
CMI,Industrials,68935255259.0,500.71,2668000000.0,137675012.0,19.378970528072298,0.03870298282053943,0.13090623620038272
CNH,Industrials,11888911147.0,9.515,597000000.0,1249491450.0,0.47779438586794654,0.05021485926095076,0.016985802486698724
CNHI,Industrials,14398145267.0,11.45,597000000.0,1257479936.0,0.4747590660563828,0.041463673891387144,0.07676481933907676
CNM,Industrials,10330469900.0,54.38,435000000.0,189968185.0,2.289857114758453,0.04210844271346916,0.09861709362956246
CNQ,Energy,66034491900.0,31.7,6655000000.0,2083107000.0,3.1947470773224804,0.1007806648997628,0.11528001524363837
CNI,Industrials,62341419244.0,99.515,4296802000.0,626452487.0,6.858943158765047,0.06892371158885642,0.10160326318278552
CNX,Energy,5475903312.0,37.81,292285000.0,144826853.0,2.0181685505518785,0.053376581606767476,0.042256500143705494
COG,Energy,17093762928.0,22.25,2181976000.0,768259008.0,2.840156740472609,0.12764749395382513,0.1019948581311644
COGT,Healthcare,5450237165.0,38.26,-294372000.0,142452618.0,-2.0664555283919035,-0.05401086064798494,-0.8108907700063082
COHR,Technology,27179728402.0,174.915,249826000.0,155388208.0,1.6077539165648915,0.009191629743389027,0.021097758001133823
COKE,Consumer Defensive,14332971470.0,164.7328,612280000.0,87007393.0,7.037103157429392,0.042718287781361046,0.1664481900512763
COMP,Technology,6002811732.0,10.975,-56400000.0,546953233.0,-0.10311667725346456,-0.009395597016261008,-0.04496531930160249
COO,Healthcare,16385329763.0,82.295,374900000.0,199104803.0,1.8829279572929238,0.02288022306692902,0.0340122476752098
COR,Healthcare,65867785402.0,339.84,1554169000.0,193819990.0,8.018620783129748,0.023595282436233957,0.16950640825967042
CORT,Healthcare,8628063499.0,82.025,105185000.0,105188217.0,0.9999694167265902,0.012191032206358917,0.16479961144361233
COST,Consumer Defensive,381716708144.0,859.89,8302000000.0,443913417.0,18.70184518437297,0.021749113473087223,0.21616976956125505
COUP,Technology,6116578737.0,80.97,-329865000.0,75541296.0,-4.366684415898821,-0.05392965809434138,-0.13291034429405998
COP,Energy,115279211686.0,92.53,8830000000.0,1245857686.0,7.0874868768919725,0.07659663759744918,0.09988122843730558
CP,Industrials,68628332420.0,74.1765,4265000000.0,925203163.0,4.609798334638854,0.062146344659546535,0.08535991924891596
CPAY,Technology,21640158665.0,307.91,1051297000.0,70280792.0,14.958525225498313,0.04858083604137024,0.10066382008653493
CPB,Consumer Defensive,8545212339.0,28.675,578000000.0,298002174.0,1.9395831655912685,0.06764021501626045,0.05288681489614786
CPG,Energy,5308336324.0,8.59,-58100000.0,617966976.0,-0.09401796901198811,-0.010945048779044017,-0.0057507670988815205
CPNG,Consumer Cyclical,41816058460.0,22.895,390000000.0,1826427537.0,0.2135316031429283,0.009326560521639148,0.04024767801857585
CPRT,Consumer Cyclical,37992513760.0,39.25,1594077000.0,967962134.0,1.646838180965455,0.041957660661540254,0.1643362594564815
CR,Industrials,10721290980.0,186.4562,365900000.0,57500319.0,6.363442957594722,0.034128352704789235,0.18482598373490933
CQP,Energy,26003306908.0,53.72,2323000000.0,484052623.0,4.799064997526106,0.08933479146548969,0.13619042035527937
CRDO,Technology,23876982663.0,139.28,211983000.0,171431524.0,1.2365462025525713,0.008878131839119553,0.16320395046824812
CREE,Technology,9843873040.0,79.12,-1970600000.0,124417000.0,-15.838671564175314,-0.20018543432981942,
CRL,Healthcare,9604073875.0,195.145,-83482000.0,49215064.0,-1.6962692560960604,-0.008692353153276077,-0.013829026112346052
CRM,Technology,245594046796.0,256.9,7222000000.0,955990840.0,7.554465689231917,0.029406250250026928,0.10148960089938168
